accuracy,loss,val_accuracy,val_loss
0.687874436378479,0.5870435237884521,0.772303581237793,0.4790847599506378
0.7362339496612549,0.4981416165828705,0.7609853744506836,0.4536653459072113
0.7393723130226135,0.47929883003234863,0.7516644597053528,0.4834360182285309
0.7467902898788452,0.4649577736854553,0.7922769784927368,0.4248451888561249
0.7485021352767944,0.45840704441070557,0.7563248872756958,0.47171100974082947
