accuracy,loss,val_accuracy,val_loss
0.7776034474372864,0.43431901931762695,0.7916111946105957,0.4118005335330963
0.7925820350646973,0.3780105710029602,0.7996005415916443,0.4212169051170349
0.8052781820297241,0.35961052775382996,0.8102530241012573,0.3921550512313843
0.8285306692123413,0.3320119082927704,0.8155792355537415,0.38877955079078674
0.849358081817627,0.2941915690898895,0.848868191242218,0.34115222096443176
